DATEPRD,ON_STREAM_HRS,BORE_WI_VOL,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE
2015-12-18,24.0,4435.368675208333,,,0.0
2015-12-19,24.0,4478.491310208334,,,0.0
2015-12-20,24.0,4450.24534625,,,0.0
2015-12-21,24.0,4509.208008333333,,,0.0
2015-12-22,24.0,4589.0,,,0.0
2015-12-23,24.0,4584.0,,,0.0
2015-12-24,24.0,4579.0,,,0.0
2015-12-25,24.0,4570.0,,,0.0
2015-12-26,24.0,4589.0,,,0.0
2015-12-27,24.0,4582.0,,,0.0
2015-12-28,24.0,4573.0,,,0.0
2015-12-29,24.0,4550.879837291665,,,0.0
2015-12-30,24.0,4540.222404375,,,0.0
2015-12-31,24.0,4586.7041625,,,0.0
2016-01-01,24.0,4574.158263541667,,,0.0
2016-01-02,24.0,4559.059494375,,,0.0
2016-01-03,17.0,3203.4057925,,,0.0
2016-01-04,24.0,3602.034471458333,,,0.0
2016-01-05,24.0,6438.99250125,,,0.0
2016-01-06,24.0,7166.63465875,,,0.0
2016-01-07,24.0,7186.759864791667,,,0.0
2016-01-08,24.0,7038.235229166667,,,0.0
2016-01-09,24.0,6877.909743958333,,,0.0
2016-01-10,24.0,6824.33046,,,0.0
2016-01-11,24.0,6939.1905975,,,0.0
2016-01-12,24.0,6781.410720416667,,,0.0
2016-01-13,21.0,3858.2514872916663,,,0.0
2016-01-14,24.0,4220.50972,,,0.0
2016-01-15,24.0,4191.03442375,,,0.0
2016-01-16,24.0,4187.668426666667,,,0.0
2016-01-17,24.0,4166.728248125,,,0.0
2016-01-18,24.0,4177.0842441666655,,,0.0
2016-01-19,24.0,4165.13748875,,,0.0
2016-01-20,20.33333,3748.77368875,,,0.0
2016-01-21,24.0,4661.5825891666655,,,0.0
2016-01-22,24.0,4713.888412083334,,,0.0
2016-01-23,24.0,4677.67728375,,,0.0
2016-01-24,24.0,4372.920105,,,0.0
2016-01-25,19.25833,3595.0307939583327,,,0.0
2016-01-26,19.74167,3727.438037291666,,,0.0
2016-01-27,24.0,4494.62252,,,0.0
2016-01-28,24.0,4431.898834166665,,,0.0
2016-01-29,24.0,4491.62681625,,,0.0
2016-01-30,24.0,4529.333297708334,,,0.0
2016-01-31,24.0,4526.60736,,,0.0
2016-02-01,24.0,4513.407660625,,,0.0
2016-02-02,24.0,4515.436950833333,,,0.0
2016-02-03,24.0,4524.0,,,0.0
2016-02-04,21.41667,3769.0,,,0.0
2016-02-05,24.0,4671.0,,,0.0
2016-02-06,24.0,4691.0,,,0.0
2016-02-07,24.0,4683.0,,,0.0
2016-02-08,24.0,4683.0,,,0.0
2016-02-09,24.0,4655.04764625,,,0.0
2016-02-10,24.0,4125.596787083334,,,0.0
2016-02-11,24.0,3349.9491425,,,0.0
2016-02-12,24.0,3342.3302614583336,,,0.0
2016-02-13,24.0,3340.9687354166667,,,0.0
2016-02-14,24.0,3340.6918629166667,,,0.0
2016-02-15,24.0,3332.5695116666666,,,0.0
2016-02-16,24.0,3321.01292375,,,0.0
2016-02-17,24.0,3314.3776929166665,,,0.0
2016-02-18,24.0,3314.929092708333,,,0.0
2016-02-19,24.0,3620.953675625,,,0.0
2016-02-20,24.0,6488.470405416667,,,0.0
2016-02-21,24.0,7129.35046375,,,0.0
2016-02-22,24.0,7454.021423125,,,0.0
2016-02-23,24.0,7545.886077708333,,,0.0
2016-02-24,24.0,7642.264266458333,,,0.0
2016-02-25,24.0,7760.063857916667,,,0.0
2016-02-26,24.0,7434.410842916665,,,0.0
2016-02-27,24.0,7638.072570416667,,,0.0
2016-02-28,24.0,7791.211395416667,,,0.0
2016-02-29,24.0,6086.102973541666,,,0.0
2016-03-01,24.0,4419.3685608333335,,,0.0
2016-03-02,24.0,4512.862968541665,,,0.0
2016-03-03,24.0,4581.976272708333,,,0.0
2016-03-04,24.0,4599.851074375,,,0.0
2016-03-05,24.0,4599.620285,,,0.0
2016-03-06,24.0,4591.79988125,,,0.0
2016-03-07,24.0,4599.950050208334,,,0.0
2016-03-08,24.0,4597.26248875,,,0.0
2016-03-09,24.0,4590.335669791667,,,0.0
2016-03-10,24.0,4592.787765,,,0.0
2016-03-11,24.0,4594.812217916667,,,0.0
2016-03-12,24.0,4620.366775833333,,,0.0
2016-03-13,24.0,4599.727661041667,,,0.0
2016-03-14,24.0,4569.802925208332,,,0.0
2016-03-15,24.0,4588.0,,,0.0
2016-03-16,24.0,4556.0,,,0.0
2016-03-17,24.0,4586.0,,,0.0
2016-03-18,24.0,4597.0,,,0.0
2016-03-19,24.0,4584.0,,,0.0
2016-03-20,24.0,4554.0,,,0.0
2016-03-21,24.0,4547.0,,,0.0
2016-03-22,24.0,4534.047439791666,,,0.0
2016-03-23,24.0,4531.926978958333,,,0.0
2016-03-24,24.0,4518.662887708333,,,0.0
2016-03-25,24.0,4523.555946041667,,,0.0
2016-03-26,24.0,4535.353295,,,0.0
2016-03-27,23.0,4344.0,,,0.0
2016-03-28,24.0,4542.812484583334,,,0.0
2016-03-29,24.0,4529.346602916667,,,0.0
2016-03-30,24.0,4528.686210625,,,0.0
2016-03-31,24.0,4530.869178541667,,,0.0
2016-04-01,24.0,4601.624565416666,,,0.0
2016-04-02,24.0,6429.660446041667,,,0.0
2016-04-03,24.0,4598.718123958332,,,0.0
2016-04-04,24.0,5137.8162,,,0.0
2016-04-05,24.0,6521.452406875,,,0.0
2016-04-06,15.0,4443.899527708333,,,0.0
2016-04-07,24.0,7938.131438958333,,,0.0
2016-04-08,24.0,8076.62730375,,,0.0
2016-04-09,24.0,8042.568999791667,,,0.0
2016-04-10,24.0,8058.9256739583325,,,0.0
2016-04-11,24.0,8102.067825,,,0.0
2016-04-12,24.0,8102.515151875,,,0.0
2016-04-13,24.0,8112.0298,,,0.0
2016-04-14,24.0,8110.027328333333,,,0.0
2016-04-15,24.0,8125.379287708332,,,0.0
2016-04-16,24.0,8095.101822083333,,,0.0
2016-04-17,24.0,8086.27600125,,,0.0
2016-04-18,24.0,7337.137283333333,,,0.0
2016-04-19,24.0,6979.064483333334,,,0.0
2016-04-20,24.0,6379.542037291666,,,0.0
2016-04-21,24.0,7917.067977708332,,,0.0
2016-04-22,14.83333,4717.996757916666,,,0.0
2016-04-23,24.0,7985.35255375,,,0.0
2016-04-24,24.0,7981.158539583333,,,0.0
2016-04-25,24.0,7942.594848125,,,0.0
2016-04-26,24.0,7940.732803541666,,,0.0
2016-04-27,24.0,8009.834106875,,,0.0
2016-04-28,24.0,8788.736099791668,,,0.0
2016-04-29,24.0,8767.37391625,,,0.0
2016-04-30,24.0,8748.901825208333,,,0.0
2016-05-01,24.0,8763.8002775,,,0.0
2016-05-02,24.0,8812.746077916665,,,0.0
2016-05-03,24.0,8851.765914583333,,,0.0
2016-05-04,24.0,8853.174041666667,,,0.0
2016-05-05,24.0,8871.33082583333,,,0.0
2016-05-06,24.0,8835.59944125,,,0.0
2016-05-07,24.0,8803.215195208333,,,0.0
2016-05-08,24.0,8791.138122916667,,,0.0
2016-05-09,24.0,8776.875183125,,,0.0
2016-05-10,24.0,8799.694381458332,,,0.0
2016-05-11,24.0,8779.403915625,,,0.0
2016-05-12,24.0,8755.659301666665,,,0.0
2016-05-13,24.0,8752.920685625,,,0.0
2016-05-14,24.0,8735.412125,,,0.0
2016-05-15,24.0,8715.705657291666,,,0.0
2016-05-16,24.0,8577.426025625,,,0.0
2016-05-17,24.0,8516.926620833334,,,0.0
2016-05-18,24.0,8488.978774583331,,,0.0
2016-05-19,24.0,8467.251754375,,,0.0
2016-05-20,24.0,8463.524383541668,,,0.0
2016-05-21,24.0,7582.811096875,,,0.0
2016-05-22,24.0,8720.228393333333,,,0.0
2016-05-23,24.0,8751.090957916667,,,0.0
2016-05-24,24.0,8761.495971458335,,,0.0
2016-05-25,24.0,8729.41726625,,,0.0
2016-05-26,24.0,8699.142104791666,,,0.0
2016-05-27,24.0,8704.286437916666,,,0.0
2016-05-28,24.0,8706.820007291666,,,0.0
2016-05-29,24.0,8721.033645208332,,,0.0
2016-05-30,24.0,8784.499893333334,,,0.0
2016-05-31,24.0,8705.801681041665,,,0.0
2016-06-01,24.0,8662.103394375,,,0.0
2016-06-02,24.0,8666.765319583334,,,0.0
2016-06-03,24.0,8654.439956458333,,,0.0
2016-06-04,24.0,8717.332961458333,,,0.0
2016-06-05,24.0,8709.088379166667,,,0.0
2016-06-06,24.0,8707.412688958333,,,0.0
2016-06-07,24.0,8681.0,,,0.0
2016-06-08,21.08333,7376.0,,,0.0
2016-06-09,24.0,8689.0,,,0.0
2016-06-10,24.0,8693.0,,,0.0
2016-06-11,24.0,8610.0,,,0.0
2016-06-12,15.5,5632.0,,,0.0
2016-06-13,24.0,8707.0,,,0.0
2016-06-14,24.0,8711.100219166665,,,0.0
2016-06-15,24.0,8727.840498541667,,,0.0
2016-06-16,24.0,8743.9,,,0.0
2016-06-17,24.0,8742.629287708334,,,0.0
2016-06-18,24.0,8750.902191041667,,,0.0
2016-06-19,24.0,8758.242034791667,,,0.0
2016-06-20,24.0,8760.70275875,,,0.0
2016-06-21,24.0,8797.458710208333,,,0.0
2016-06-22,24.0,8839.524154791665,,,0.0
2016-06-23,24.0,8794.221191875,,,0.0
2016-06-24,24.0,8759.514618125,,,0.0
2016-06-25,24.0,8726.605528541666,,,0.0
2016-06-26,24.0,8736.066025833334,,,0.0
2016-06-27,24.0,8739.359664583333,,,0.0
2016-06-28,24.0,8723.694153541666,,,0.0
2016-06-29,24.0,8735.1958775,,,0.0
2016-06-30,24.0,8729.161254791665,,,0.0
2016-07-01,24.0,8728.694825,,,0.0
2016-07-02,24.0,8725.3736875,,,0.0
2016-07-03,24.0,8717.79769875,,,0.0
2016-07-04,24.0,8716.044036666666,,,0.0
2016-07-05,24.0,8720.3,,,0.0
2016-07-06,24.0,8724.4,,,0.0
2016-07-07,24.0,8714.9,,,0.0
2016-07-08,24.0,8687.110183541665,,,0.0
2016-07-09,20.16666,7210.823460625,,,0.0
2016-07-10,24.0,8670.884323958333,,,0.0
2016-07-11,22.0,7786.588661458332,,,0.0
2016-07-12,24.0,8188.119720625,,,0.0
2016-07-13,24.0,7309.763816875,,,0.0
2016-07-14,18.05833,3807.3683620833335,,,0.0
2016-07-15,0.0,0.0,,,0.0
2016-07-16,12.775,4650.857414166667,,,0.0
2016-07-17,14.05833,4940.9281620833335,,,0.0
2016-07-18,6.60833,2391.288986458333,,,0.0
2016-07-19,24.0,8561.0,,,0.0
2016-07-20,24.0,8554.0,,,0.0
2016-07-21,24.0,7174.0,,,0.0
2016-07-22,0.0,0.0,,,0.0
2016-07-23,24.0,1295.0,,,0.0
2016-07-24,24.0,8523.0,,,0.0
2016-07-25,24.0,8343.0,,,0.0
2016-07-26,20.15,6887.400101041666,,,0.0
2016-07-27,14.33333,2770.6496485416665,,,0.0
2016-07-28,24.0,7693.754043541667,,,0.0
2016-07-29,12.0,3970.993822291666,,,0.0
2016-07-30,12.5,4588.643825416666,,,0.0
2016-07-31,24.0,4923.022659375,,,0.0
2016-08-01,24.0,3623.882568333333,,,0.0
2016-08-02,21.725,7704.044976041667,,,0.0
2016-08-03,0.0,0.0444616666666666,,,0.0
2016-08-04,13.85833,2906.9920158333334,,,0.0
2016-08-05,24.0,5250.277892916667,,,0.0
2016-08-06,24.0,5312.7937775,,,0.0
2016-08-07,24.0,5350.1330722916655,,,0.0
2016-08-08,24.0,5406.573852708333,,,0.0
2016-08-09,21.0,4413.787094375,,,0.0
2016-08-10,24.0,5230.482369166667,,,0.0
2016-08-11,24.0,5285.005248958333,,,0.0
2016-08-12,24.0,5328.378829791665,,,0.0
2016-08-13,24.0,5531.67517875,,,0.0
2016-08-14,24.0,5553.798118125,,,0.0
2016-08-15,24.0,4940.920662291665,,,0.0
2016-08-16,24.0,4525.324829166666,,,0.0
2016-08-17,24.0,4509.044105833334,,,0.0
2016-08-18,24.0,4492.1212389583325,,,0.0
2016-08-19,24.0,4486.259903333334,,,0.0
2016-08-20,24.0,4499.296316666667,,,0.0
2016-08-21,24.0,4507.958892916667,,,0.0
2016-08-22,24.0,4482.312446041667,,,0.0
2016-08-23,24.0,4479.314789166667,,,0.0
2016-08-24,24.0,4492.808425416667,,,0.0
2016-08-25,24.0,4506.036026875,,,0.0
2016-08-26,24.0,4512.445663541665,,,0.0
2016-08-27,24.0,4465.572945,,,0.0
2016-08-28,24.0,4496.593361041666,,,0.0
2016-08-29,24.0,2088.957436041667,,,0.0
2016-08-30,0.0,0.0,,,0.0
2016-08-31,0.0,0.0408964583333333,,,0.0
2016-09-01,24.0,1938.0,,,0.0
2016-09-02,24.0,4514.0,,,0.0
2016-09-03,24.0,4613.0,,,0.0
2016-09-04,24.0,4905.0,,,0.0
2016-09-05,24.0,4451.0,,,0.0
2016-09-06,24.0,4422.754852916667,,,0.0
2016-09-07,24.0,4431.691451875,,,0.0
2016-09-08,24.0,4454.880958125,,,0.0
2016-09-09,24.0,4452.006722291667,,,0.0
2016-09-10,24.0,4435.164344791667,,,0.0
2016-09-11,24.0,4437.442420416667,,,0.0
2016-09-12,10.94167,1971.7808252083328,,,0.0
2016-09-13,0.0,0.034011875,,,0.0
2016-09-14,9.55833,1810.6844408333332,,,0.0
2016-09-15,24.0,4469.3759914583325,,,0.0
2016-09-16,24.0,4474.8128658333335,,,0.0
2016-09-17,7.60833,1419.0116202083334,,,0.0
2016-09-18,0.0,0.0,,,0.0
2016-09-19,0.0,0.2354895833333333,,,0.0
2016-09-20,,,,,
2016-09-21,,,,,
2016-09-22,,,,,
2016-09-23,,,,,
2016-09-24,,,,,
2016-09-25,,,,,
2016-09-26,,,,,
2016-09-27,,,,,
2016-09-28,,,,,
2016-09-29,,,,,
2016-09-30,,,,,
2016-10-01,,,,,
2016-10-02,,,,,
2016-10-03,,,,,
2016-10-04,,,,,
2016-10-05,,,,,
2016-10-06,,,,,
2016-10-07,,,,,
2016-11-01,,,,,
2016-12-01,,,,,
